conv1.weight,conv1.bias,fc1.weight,fc1.bias,fc2.weight,fc2.bias
,,-0.048897818,,,
,,0.025071131,,,
,,0.018764956,,,
,,-0.03461294,,,
,,0.026519706,,,
,,-0.012251429,,,
,,0.015138635,,,
,,-0.015521297,,,
,,0.017335646,,,
,,-0.051779017,,,
,,0.020321162,,,
,,0.042651083,,,
,,-0.006456124,,,
,,0.030115765,,,
,,0.011492535,,,
,,-0.029198978,,,
,,-0.013737429,,,
,,0.0828919,,,
,,0.019998541,,,
,,0.042523295,,,
,,-0.040129617,,,
,,0.012624299,,,
,,-0.048946097,,,
,,0.0071311723,,,
,,0.023510337,,,
,,0.04991984,,,
,,-0.03946129,,,
,,-0.018405655,,,
,,0.057003524,,,
,,0.032139324,,,
,,0.037941135,,,
,,0.016816491,,,
,,-0.027261065,,,
,,0.0037629711,,,
,,0.014220923,,,
,,0.017034318,,,
,,0.046723872,,,
,,0.030743819,,,
,,0.013160943,,,
,,0.017108116,,,
,,-0.0026661109,,,
,,-0.06890762,,,
,,0.0031300853,,,
,,0.004807452,,,
,,0.015921978,,,
,,-0.0039945454,,,
,,-0.028644461,,,
,,0.06066939,,,
,,-0.060408674,,,
,,-0.04856083,,,
,,0.07022044,,,
,,0.010689674,,,
,,0.020615196,,,
,,-0.035844434,,,
,,0.055166833,,,
,,0.037633136,,,
,,0.010460006,,,
,,0.03443691,,,
,,-0.02394772,,,
,,-0.016309148,,,
,,0.031639654,,,
,,-0.058098543,,,
,,0.03683781,,,
,,-0.007451579,,,
,,-0.050965402,,,
,,0.031618547,,,
,,0.046445224,,,
,,-0.012142972,,,
,,0.026204307,,,
,,0.061871525,,,
,,0.01625344,,,
,,-0.005930673,,,
,,0.029965203,,,
,,0.019660208,,,
,,-0.055008125,,,
,,-0.01741099,,,
,,-0.02584149,,,
,,-0.012900552,,,
,,0.040552527,,,
,,-0.022331512,,,
,,-0.008970579,,,
,,-0.038898263,,,
,,0.0011830843,,,
,,0.04970239,,,
,,0.03482013,,,
,,0.02938296,,,
,,-0.043058347,,,
,,0.034982245,,,
,,-0.020148374,,,
,,-0.014730031,,,
,,0.0009223376,,,
,,0.00017152903,,,
,,0.03948641,,,
,,0.061169945,,,
,,0.050790153,,,
,,0.05100832,,,
,,-0.004767406,,,
,,0.048003476,,,
,,0.057385,,,
,,-0.04605377,,,
,,-0.0407149,,,
,,0.028885638,,,
,,-0.007432202,,,
,,-0.0013461806,,,
,,0.044328447,,,
,,-0.027098026,,,
,,0.04843065,,,
,,-0.012512215,,,
,,-0.043541808,,,
,,-0.025970604,,,
,,0.04298941,,,
,,-0.05801919,,,
,,0.008273899,,,
,,-0.046595555,,,
,,-0.026354672,,,
,,-0.05764447,,,
,,-0.05103945,,,
,,-0.04986849,,,
,,-0.017854536,,,
,,-0.052994348,,,
,,0.032521572,,,
,,0.05365895,,,
,,-0.036291294,,,
,,-0.046125256,,,
,,-0.042049214,,,
,,0.047764417,,,
,,-0.04966035,,,
,,-0.029859956,,,
,,-0.02752877,,,
,,0.011185481,,,
,,0.024335952,,,
,,-0.070611514,,,
,,-0.051635697,,,
,,-0.036063615,,,
,,-0.007389134,,,
,,-0.04876234,,,
,,-0.027816523,,,
,,0.028258808,,,
,,0.025480155,,,
,,-0.062891394,,,
,,0.01305277,,,
,,0.031955115,,,
,,-0.029663198,,,
,,0.009226419,,,
,,-0.013430381,,,
,,0.04100112,,,
,,-0.017584246,,,
,,-0.0365725,,,
,,0.06057694,,,
,,0.018512584,,,
,,-0.012818901,,,
,,0.063399225,,,
,,0.01879087,,,
,,-0.07212933,,,
,,-0.022608083,,,
,,0.021378849,,,
,,0.0443003,,,
,,0.037939087,,,
,,0.05851547,,,
,,0.0019320314,,,
,,0.01674477,,,
,,-0.04826456,,,
,,0.05269846,,,
,,0.06381049,,,
,,0.060039654,,,
,,-0.008959098,,,
,,-0.056283135,,,
,,-0.01743038,,,
,,-0.022595083,,,
,,0.014993491,,,
,,-0.00821459,,,
,,0.028130699,,,
,,-0.025563614,,,
,,-0.010227427,,,
,,-0.027205292,,,
,,-0.012587801,,,
,,-0.02621184,,,
,,0.05416065,,,
,,-0.0019863758,,,
,,-0.027714942,,,
,,0.04123758,,,
,,-0.01592169,,,
,,-0.024636755,,,
,,0.030743308,,,
,,-0.0013571695,,,
,,0.017573796,,,
,,-0.004891495,,,
,,-0.010558386,,,
,,-0.016692638,,,
,,0.056064207,,,
,,-0.058202155,,,
,,0.012748555,,,
,,-0.025476122,,,
,,0.021352604,,,
,,-0.00026195342,,,
,,0.018166782,,,
,,0.0065186652,,,
,,-0.031874258,,,
,,-0.002777931,,,
,,0.0051120683,,,
,,-0.03943437,,,
,,-0.029175298,,,
,,0.009308313,,,
,,-0.020602,,,
,,0.021182088,,,
,,0.026178291,,,
,,0.007752086,,,
,,0.035215616,,,
,,-0.010774815,,,
,,0.046325076,,,
,,-0.008355692,,,
,,0.018820047,,,
,,-0.009564854,,,
,,-0.036141437,,,
,,0.040200412,,,
,,-0.031497248,,,
,,-0.010192171,,,
,,0.021609465,,,
,,-0.036721267,,,
,,0.04974628,,,
,,-0.033229005,,,
,,-0.03718182,,,
,,-0.025470883,,,
,,0.054606218,,,
,,0.057435032,,,
,,0.040250033,,,
,,0.030720772,,,
,,-0.02588512,,,
,,-0.019138983,,,
,,0.009041716,,,
,,-0.017819697,,,
,,0.010472887,,,
,,0.004470106,,,
,,0.026714906,,,
,,-0.021463577,,,
,,0.030757267,,,
,,0.06512813,,,
,,-0.042815253,,,
,,0.0066189365,,,
,,-0.022235518,,,
,,0.03897761,,,
,,-0.05694803,,,
,,0.026116889,,,
,,-0.008122129,,,
,,-0.007635043,,,
,,-0.06051968,,,
,,-0.035393957,,,
,,-0.045691546,,,
,,0.02509594,,,
,,-0.00832198,,,
,,0.006023779,,,
,,-0.015017265,,,
,,-0.04017367,,,
,,-0.059060417,,,
,,0.017367551,,,
,,-0.0131678935,,,
,,-0.016031664,,,
,,0.016250353,,,
,,-0.01634487,,,
,,-0.03133416,,,
,,0.0074864747,,,
,,0.0026233941,,,
,,-0.02926866,,,
,,-0.030887336,,,
,,0.013892302,,,
,,0.03202022,,,
,,0.060363226,,,
,,0.01799429,,,
,,0.029501224,,,
,,0.011257645,,,
,,-0.02110541,,,
,,0.034905076,,,
,,-0.01900508,,,
,,-0.021567266,,,
,,0.018293198,,,
,,-0.04446046,,,
,,-0.0109863775,,,
,,-0.05688645,,,
,,0.046814714,,,
,,-0.06794525,,,
,,-0.044766925,,,
,,0.009321164,,,
,,0.027537735,,,
,,0.018552445,,,
,,0.030881424,,,
,,-0.016380854,,,
,,-0.019070387,,,
,,-0.031544894,,,
,,-0.047040883,,,
,,0.018581586,,,
,,-0.023031097,,,
,,0.038268413,,,
,,0.04797248,,,
,,-0.014226094,,,
,,0.032587133,,,
,,0.07879208,,,
,,0.02083895,,,
,,-0.025933238,,,
,,-0.0063078473,,,
,,-0.011262335,,,
,,0.052810133,,,
,,-0.025694963,,,
,,0.0544299,,,
,,0.07061655,,,
,,0.011064934,,,
,,-0.00036380143,,,
,,0.013916673,,,
,,-0.018248618,,,
,,-0.02530346,,,
,,-0.026481738,,,
,,-0.017131573,,,
,,0.035083696,,,
,,0.023865957,,,
,,-0.033847697,,,
,,0.03320655,,,
,,-0.017252296,,,
,,0.012963903,,,
,,-0.042857416,,,
,,-0.024686268,,,
,,0.05929619,,,
,,0.03421612,,,
,,-0.011870169,,,
,,0.01207511,,,
,,-0.03416547,,,
,,0.037766084,,,
,,0.05144449,,,
,,-0.016156925,,,
,,-0.058069285,,,
,,-0.04883691,,,
,,0.019842535,,,
,,-0.009375798,,,
,,0.037240356,,,
,,0.04134671,,,
,,-0.007532999,,,
,,0.05509582,,,
,,0.004944834,,,
,,-0.034183025,,,
,,-0.022319175,,,
,,-0.031416778,,,
,,0.013445884,,,
,,0.059704535,,,
,,0.041091654,,,
,,0.010743193,,,
,,0.021988124,,,
,,-0.0025789342,,,
,,0.029828822,,,
,,0.056091387,,,
,,-0.020711763,,,
,,-0.001567452,,,
,,0.0342492,,,
,,-0.057066053,,,
,,-0.023585664,,,
,,-0.0025774718,,,
,,0.053542357,,,
,,-0.041547965,,,
,,-0.055353172,,,
,,-0.024277413,,,
,,0.04992638,,,
,,-0.0033495347,,,
,,0.022933528,,,
,,0.040976696,,,
,,0.019953018,,,
,,-0.017866049,,,
,,-0.0339723,,,
,,0.022004781,,,
,,-0.008586782,,,
,,0.04352122,,,
,,-0.03038124,,,
,,0.009020235,,,
,,-0.056837298,,,
,,0.010374627,,,
,,0.05956099,,,
,,0.035773035,,,
,,-0.00057023705,,,
,,0.0038885446,,,
,,-0.06088186,,,
,,-0.028729443,,,
,,0.02399051,,,
,,0.006733509,,,
,,-0.026687471,,,
,,0.04574238,,,
,,-0.022953657,,,
,,-0.051551145,,,
,,-0.017527217,,,
,,-0.03970855,,,
,,0.010639295,,,
,,-0.033009637,,,
,,0.0248069,,,
,,-0.031008158,,,
,,-0.039102003,,,
,,0.047507036,,,
,,0.024972087,,,
,,-0.006040935,,,
,,0.0055989977,,,
,,-0.044489924,,,
,,0.001876096,,,
,,0.054387473,,,
,,0.019562736,,,
,,0.011812431,,,
,,-0.0032725576,,,
,,0.02587693,,,
,,0.018475967,,,
,,-0.087811865,,,
,,0.009193446,,,
,,-0.004545053,,,
,,-0.035559397,,,
,,-0.008773051,,,
,,0.032144185,,,
,,0.00061355776,,,
,,-0.058449086,,,
,,-0.093147196,,,
,,-0.025385642,,,
,,0.036970656,,,
,,-0.04052786,,,
,,-0.051064726,,,
,,0.006929126,,,
,,-0.035518076,,,
,,-0.070708096,,,
,,0.013262158,,,
,,-0.0102697555,,,
,,0.0402459,,,
,,0.03895269,,,
,,0.0061518573,,,
,,0.072438285,,,
,,-0.018680798,,,
,,0.06688697,,,
,,-0.0020785162,,,
,,0.010421391,,,
,,0.053318087,,,
,,0.031368393,,,
,,-0.052237604,,,
,,0.010588454,,,
,,-0.0069339853,,,
,,0.055674575,,,
,,0.08131243,,,
,,0.011587871,,,
,,0.013557222,,,
,,-0.005766601,,,
,,0.046246953,,,
,,0.0027996842,,,
,,-0.020993913,,,
,,-0.0079956055,,,
,,-0.0034735953,,,
,,-0.05333733,,,
,,0.033411004,,,
,,0.010782154,,,
,,0.05997144,,,
,,-0.04161704,,,
,,-0.0006340634,,,
,,-0.041165914,,,
,,0.009764575,,,
,,0.008605684,,,
,,0.043451905,,,
,,-0.0122878235,,,
,,0.055085957,,,
,,0.059616584,,,
,,0.016001793,,,
,,-0.04699667,,,
,,-0.0071970182,,,
,,0.046607617,,,
,,0.024943933,,,
,,-0.0017233666,,,
,,0.015060111,,,
,,-0.022364764,,,
,,0.017795522,,,
,,0.02320957,,,
,,0.034052253,,,
,,0.030988956,,,
,,-0.030018097,,,
,,0.040356666,,,
,,-0.0025883443,,,
,,-0.0077170874,,,
,,0.07692363,,,
,,0.023024557,,,
,,0.010158419,,,
,,-0.010421313,,,
,,-0.119485535,,,
,,0.014871949,,,
,,-0.0029095132,,,
,,-0.018355705,,,
,,-0.017430019,,,
,,0.038774874,,,
,,0.0314815,,,
,,-0.08558431,,,
,,-0.02814573,,,
,,-0.070205584,,,
,,-0.06104964,,,
,,-0.06203847,,,
,,-0.0010341404,,,
,,-0.047501888,,,
,,0.014208891,,,
,,0.035275754,,,
,,0.064122,,,
,,0.023632647,,,
,,0.037245333,,,
,,-0.05353351,,,
,,-0.0310876,,,
,,-0.0066504683,,,
,,0.050188474,,,
,,0.048417784,,,
,,0.060077958,,,
,,0.013687561,,,
,,-0.009097995,,,
,,-0.024223156,,,
,,-0.034376085,,,
,,-0.0039222916,,,
,,-0.00031331604,,,
,,0.036471564,,,
,,-0.04918198,,,
,,0.008491279,,,
,,0.04946836,,,
,,0.03569832,,,
,,0.0021266306,,,
,,0.022758484,,,
,,-0.00025960448,,,
,,0.019657357,,,
,,-0.013109367,,,
,,0.06347971,,,
,,-0.033057928,,,
,,0.023588384,,,
,,0.007974448,,,
,,0.0028463034,,,
,,-0.01491047,,,
,,0.072853655,,,
,,0.062319923,,,
,,0.0142829595,,,
,,0.008814403,,,
,,0.029823987,,,
,,0.0565493,,,
,,0.020535769,,,
,,0.044337112,,,
,,-0.045937188,,,
,,0.009491909,,,
,,-0.030988395,,,
,,0.053935878,,,
,,0.038893357,,,
,,0.065203935,,,
,,0.03942229,,,
,,0.008270485,,,
,,-0.101874344,,,
,,-0.027376844,,,
,,-0.030168578,,,
,,0.001582446,,,
,,-0.079220265,,,
,,-0.006922077,,,
,,0.02079434,,,
,,-0.08087074,,,
,,-0.044010554,,,
,,-0.007740874,,,
,,-0.06268287,,,
,,-0.06945841,,,
,,-0.04708665,,,
,,-0.06236468,,,
,,-0.027709642,,,
,,0.05095454,,,
,,0.045444895,,,
,,-0.0011596457,,,
,,0.033394046,,,
,,0.0131945545,,,
,,-0.031981356,,,
,,0.014026829,,,
,,0.029170195,,,
,,0.026933301,,,
,,0.10090387,,,
,,-0.008101188,,,
,,-0.053411193,,,
,,0.039000515,,,
,,0.0364248,,,
,,0.051938057,,,
,,0.006270209,,,
,,-0.0028940311,,,
,,0.016190324,,,
,,0.028613048,,,
,,0.03874581,,,
,,0.012771963,,,
,,-0.011233271,,,
,,-0.052593276,,,
,,0.02285291,,,
,,-0.04379649,,,
,,0.06381294,,,
,,0.029975636,,,
,,-0.004636246,,,
,,0.04416623,,,
,,-0.011561091,,,
,,-0.0077394173,,,
,,0.0307433,,,
,,-0.05060748,,,
,,-0.00664964,,,
,,0.017455878,,,
,,0.048694637,,,
,,-0.053510305,,,
,,-0.013689836,,,
,,-0.021254066,,,
,,0.03609762,,,
,,0.04894064,,,
,,-0.024038738,,,
,,-0.032352388,,,
,,-0.022182241,,,
,,-0.035097703,,,
,,-0.01683411,,,
,,-0.03646832,,,
,,-0.0035937864,,,
,,-0.03962519,,,
,,0.023199936,,,
,,0.0026354077,,,
,,-0.028977115,,,
,,-0.00034597825,,,
,,0.019065931,,,
,,0.07254245,,,
,,-0.022261282,,,
,,-0.012210903,,,
,,-0.041200757,,,
,,0.03173264,,,
,,0.04305426,,,
,,0.044979226,,,
,,-0.034272887,,,
,,0.04202025,,,
,,0.0016330791,,,
,,0.0034925477,,,
,,0.0073332298,,,
,,0.02228243,,,
,,0.023796067,,,
,,0.05347333,,,
,,-0.014621141,,,
,,0.040602382,,,
,,0.018211875,,,
,,-0.027639955,,,
,,0.05731956,,,
,,-0.05083194,,,
,,-0.052036572,,,
,,0.057285935,,,
,,-0.042803556,,,
,,0.03536378,,,
,,0.04190193,,,
,,0.028229713,,,
,,-0.040874925,,,
,,-0.03872569,,,
,,0.024757497,,,
,,0.00219787,,,
,,-0.051426772,,,
,,0.014077932,,,
,,-0.042898722,,,
,,0.035851162,,,
,,-0.014889786,,,
,,0.053074684,,,
,,0.03179709,,,
,,0.06139717,,,
,,0.040464792,,,
,,-0.0678742,,,
,,-0.008341066,,,
,,0.010905898,,,
,,0.06058912,,,
,,0.04804024,,,
,,0.082104914,,,
,,0.0035842261,,,
,,-0.012602074,,,
,,-0.05991048,,,
,,-0.037337188,,,
,,0.006201952,,,
,,0.035488978,,,
,,0.017330455,,,
,,0.055895902,,,
,,0.03841361,,,
,,-0.06800882,,,
,,0.055802025,,,
,,0.03511064,,,
,,0.09317104,,,
,,0.052847367,,,
,,-0.052396804,,,
,,-0.062308688,,,
,,0.02685314,,,
,,0.042040024,,,
,,-0.02336901,,,
,,0.043372758,,,
,,0.09557799,,,
,,0.027206939,,,
,,-0.026970183,,,
,,0.0036512425,,,
,,0.057279337,,,
,,0.041658975,,,
,,0.032379545,,,
,,0.025788214,,,
,,0.06361531,,,
,,-0.022321144,,,
,,-0.023083786,,,
,,-0.06998691,,,
,,-0.0007392778,,,
,,-0.0031970171,,,
,,0.036567032,,,
,,0.0040804567,,,
,,0.06072866,,,
,,-0.04596379,,,
,,-0.0076053827,,,
,,-0.04879741,,,
,,-0.039009452,,,
,,0.044181727,,,
,,0.11499594,,,
,,0.08270883,,,
,,-0.013839396,,,
,,-0.022824625,,,
,,-0.01795267,,,
,,0.026016423,,,
,,-0.0006436904,,,
,,0.052521553,,,
,,0.04751415,,,
,,-0.01927666,,,
,,0.057488073,,,
,,0.027680013,,,
,,0.027760627,,,
,,0.046049383,,,
,,-0.02363193,,,
,,-0.050885137,,,
,,-0.045633394,,,
,,-0.04880596,,,
,,-0.049045093,,,
,,0.03659281,,,
,,0.0625493,,,
,,-0.024874907,,,
,,-0.06699918,,,
,,-0.045294706,,,
,,-0.008781235,,,
,,0.03288446,,,
,,-0.036765948,,,
,,-0.01611788,,,
,,0.049677763,,,
,,0.055898953,,,
,,0.04512574,,,
,,-0.07119272,,,
,,-0.049854252,,,
,,-0.033797603,,,
,,0.016657297,,,
,,0.014697861,,,
,,-0.047889024,,,
,,-0.00064422254,,,
,,-0.051204115,,,
,,0.008557897,,,
,,0.028854325,,,
,,-0.002349593,,,
,,0.037682604,,,
,,0.021350974,,,
,,0.035571147,,,
,,-0.06337974,,,
,,-0.026438061,,,
,,-0.014917038,,,
,,0.0617097,,,
,,0.044889167,,,
,,0.0015752972,,,
,,-0.010846504,,,
,,0.016164998,,,
,,-0.036203317,,,
,,-0.003963979,,,
,,-0.0044260966,,,
,,-0.0401299,,,
,,0.03380253,,,
,,-0.025369802,,,
,,-0.0009478163,,,
,,0.018027442,,,
,,-0.020421876,,,
,,-0.054268863,,,
,,-0.04715309,,,
,,0.020042073,,,
,,-0.07539581,,,
,,-0.045875575,,,
,,0.04038954,,,
,,-0.030680647,,,
,,0.043075837,,,
,,0.015959999,,,
,,-0.022894058,,,
,,0.059764437,,,
,,0.042401746,,,
,,0.04920451,,,
,,0.05355959,,,
,,-0.05426489,,,
,,0.061155364,,,
,,0.054527327,,,
,,0.04241577,,,
,,-0.014482801,,,
,,0.056108993,,,
,,-0.01740198,,,
,,0.04522498,,,
,,0.07561527,,,
,,-0.05162017,,,
,,-0.05850626,,,
,,0.00016829559,,,
,,0.058839485,,,
,,0.053731486,,,
,,-0.011441274,,,
,,0.015780875,,,
,,0.07181825,,,
,,-0.035451226,,,
,,-0.053227574,,,
,,-0.026091162,,,
,,-0.083591536,,,
,,-0.013756043,,,
,,0.009915797,,,
,,-0.00860531,,,
,,0.016355079,,,
,,-0.050607003,,,
,,-0.054443523,,,
,,0.051090855,,,
,,0.03900232,,,
,,-0.032840747,,,
,,0.017924888,,,
,,0.00014528607,,,
,,-0.05979147,,,
,,-0.0181751,,,
,,-0.032600015,,,
,,0.076472364,,,
,,-0.010541847,,,
,,-0.03459616,,,
,,-0.03834856,,,
,,0.025303058,,,
,,-0.037625525,,,
,,0.008629308,,,
,,-0.03130353,,,
,,0.025080035,,,
,,-0.03377924,,,
,,-0.027818719,,,
,,-0.04008654,,,
,,0.05903381,,,
,,-0.05206284,,,
,,-0.011409774,,,
,,0.02045439,,,
,,0.015606954,,,
,,0.011279334,,,
,,0.01949419,,,
,,-0.051606413,,,
,,-0.044984896,,,
,,0.043090988,,,
,,-0.05191597,,,
,,-0.038425643,,,
,,0.040166236,,,
,,-0.0038377454,,,
,,-0.05990839,,,
,,0.013672181,,,
,,0.02649717,,,
,,0.054164343,,,
,,0.00054424425,,,
,,-0.061766718,,,
,,-0.0054108156,,,
,,0.035078745,,,
,,-0.057656307,,,
,,0.059584133,,,
,,0.010822755,,,
,,-0.054502584,,,
,,0.050875574,,,
,,0.060702145,,,
,,-0.039736148,,,
,,0.041412793,,,
,,-0.029198248,,,
,,0.00042207338,,,
,,-0.024734126,,,
,,-0.014025064,,,
,,-0.017712966,,,
,,-0.042608563,,,
,,0.01221795,,,
,,-0.04065355,,,
,,-0.05198559,,,
,,-0.004488063,,,
,,0.06744052,,,
,,0.019367684,,,
,,-0.03273648,,,
,,-0.0456129,,,
,,0.023492672,,,
,,-0.056037743,,,
,,-0.04505075,,,
,,0.044210076,,,
,,-0.013351588,,,
,,-0.029918546,,,
,,0.019759601,,,
,,0.049114406,,,
,,-0.025131488,,,
,,0.04852786,,,
,,-0.045602355,,,
,,-0.057832602,,,
,,-0.020858057,,,
,,0.060842343,,,
,,0.039349217,,,
,,0.04857163,,,
,,0.0061133183,,,
,,0.0060855947,,,
,,-0.011298488,,,
,,0.055516455,,,
,,0.015118518,,,
,,0.05116162,,,
,,0.031147808,,,
,,-0.032369588,,,
,,0.011708991,,,
,,-0.01025503,,,
,,-0.03834636,,,
,,0.034382347,,,
,,-0.058675617,,,
,,-0.004868312,,,
,,-0.048233334,,,
,,-0.03443196,,,
,,0.036461275,,,
,,0.002425454,,,
,,-0.0574953,,,
,,-0.03228792,,,
,,0.058508024,,,
,,-0.03770047,,,
,,-0.017612334,,,
,,-0.016758366,,,
,,0.028721368,,,
,,-0.03216818,,,
,,-0.089447595,,,
,,0.031336375,,,
,,0.045243602,,,
,,-0.002204389,,,
,,-0.030105712,,,
,,0.04220181,,,
,,0.03057578,,,
,,0.010465222,,,
,,0.019595744,,,
,,0.018188376,,,
,,-0.0442457,,,
,,-0.07657623,,,
,,0.05242702,,,
,,0.031051788,,,
,,0.0073587564,,,
,,0.07085639,,,
,,0.057035092,,,
,,-0.03582631,,,
,,-0.0646802,,,
,,-0.005770169,,,
,,-0.053241067,,,
,,0.003993671,,,
,,0.06478485,,,
,,0.060044456,,,
,,0.053786732,,,
,,0.052420203,,,
,,0.086119734,,,
,,-0.014802549,,,
,,0.034721915,,,
,,-0.044252563,,,
,,-0.029283244,,,
,,0.029634045,,,
,,0.014201739,,,
,,0.038966775,,,
,,-0.044536546,,,
,,0.05486409,,,
,,0.03130566,,,
,,-0.03176337,,,
,,-0.03486497,,,
,,0.03558959,,,
,,-0.044915695,,,
,,-0.06734245,,,
,,-0.0047992147,,,
,,0.030557463,,,
,,-0.02823164,,,
,,-0.02279057,,,
,,0.07245537,,,
,,0.053873815,,,
,,-0.046436857,,,
,,0.006322882,,,
,,0.026095394,,,
,,-0.0049485625,,,
,,0.018641753,,,
,,-0.05312932,,,
,,-0.05561027,,,
,,-0.052298497,,,
,,0.0067140497,,,
,,-0.06873429,,,
,,0.016780498,,,
,,0.019711686,,,
,,0.0073098377,,,
,,0.00888779,,,
,,0.009218758,,,
,,0.02256924,,,
,,-0.055004515,,,
,,-0.00022919929,,,
,,0.019992556,,,
,,-0.0024176843,,,
,,0.06656704,,,
,,-0.018740302,,,
,,-0.033541072,,,
,,-0.009721815,,,
,,-0.0077334717,,,
,,-0.046616443,,,
,,-0.014994617,,,
,,-0.022392144,,,
,,0.055920575,,,
,,-0.03618581,,,
,,0.007993074,,,
,,-0.02762827,,,
,,-0.04272185,,,
,,0.03908713,,,
,,-0.02929919,,,
,,-0.11415487,,,
,,0.035597283,,,
,,-0.03666667,,,
,,-0.061459288,,,
,,-0.07273353,,,
,,-0.011008086,,,
,,-0.0039625457,,,
,,0.0028410929,,,
,,0.0040470436,,,
,,-0.053119477,,,
,,0.029720794,,,
,,-0.094209805,,,
,,-0.096809305,,,
,,0.06699466,,,
,,0.010770843,,,
,,0.015283986,,,
,,0.0008453889,,,
,,0.021681251,,,
,,-0.041171424,,,
,,0.036268804,,,
,,0.0143903,,,
,,0.03555468,,,
,,-0.007359073,,,
,,0.0016434799,,,
,,0.030647496,,,
,,0.042741798,,,
,,-0.006934278,,,
,,-0.023077259,,,
,,0.060215402,,,
,,-0.040211946,,,
,,0.0931404,,,
,,0.074206464,,,
,,0.04519649,,,
,,-0.034663644,,,
,,-0.011286458,,,
,,-0.0038047067,,,
,,-0.035564646,,,
,,0.015029977,,,
,,0.0050032353,,,
,,0.013953761,,,
,,0.009404448,,,
,,0.036079727,,,
,,-0.00974338,,,
,,-0.025993168,,,
,,0.019256694,,,
,,-0.0019104411,,,
,,0.0060735876,,,
,,-0.060025837,,,
,,0.07933583,,,
,,-0.035739966,,,
,,-0.023355542,,,
,,0.0107383225,,,
,,-0.01424577,,,
,,-0.06503985,,,
,,-0.07598741,,,
,,-0.0810516,,,
,,-0.013136955,,,
,,0.021004066,,,
,,0.06327421,,,
,,0.034294732,,,
,,-0.04784727,,,
,,-0.0100552505,,,
,,-0.004295056,,,
,,-0.05668811,,,
,,-0.06501061,,,
,,-0.052167304,,,
,,-0.0666283,,,
,,-0.011690748,,,
,,-0.032303784,,,
,,-0.018624017,,,
,,0.022478819,,,
,,0.009021003,,,
,,-0.050294258,,,
,,0.04108309,,,
,,-0.045700733,,,
,,-0.042777274,,,
,,-0.08063217,,,
,,-0.029786432,,,
,,-0.022572152,,,
,,-0.016482817,,,
,,0.006374372,,,
,,0.034508415,,,
,,-0.016906794,,,
,,-0.047478084,,,
,,-0.0798875,,,
,,0.005593526,,,
,,0.036944613,,,
,,0.064796,,,
,,0.045975503,,,
,,-0.038554545,,,
,,-0.01597,,,
,,0.021729764,,,
,,0.05396,,,
,,0.01676689,,,
,,0.04595565,,,
,,0.021685181,,,
,,0.016977701,,,
,,-0.025481358,,,
,,0.051653523,,,
,,-0.03181712,,,
,,0.019680826,,,
,,-0.0568128,,,
,,0.043460224,,,
,,0.029818317,,,
,,0.035678152,,,
,,-0.045640934,,,
,,-0.012822901,,,
,,-0.05027414,,,
,,-0.004505241,,,
,,-0.023835603,,,
,,-0.023521751,,,
,,-0.07467771,,,
,,-0.009659076,,,
,,0.043009814,,,
,,0.044396047,,,
,,0.00310488,,,
,,-0.050120454,,,
,,-0.036187988,,,
,,-0.043885995,,,
,,0.054252796,,,
,,0.00892464,,,
,,-0.0510128,,,
,,-0.04574629,,,
,,-0.006197409,,,
,,-0.02855832,,,
,,-0.05080306,,,
,,0.02241208,,,
,,0.05072017,,,
,,0.0017026903,,,
,,0.025142044,,,
,,-0.0019724926,,,
,,-0.0203316,,,
,,0.016513746,,,
,,0.043066557,,,
,,0.020839535,,,
,,0.020948103,,,
,,-0.024375131,,,
,,-0.03937897,,,
,,-0.05913098,,,
,,0.030125055,,,
,,-0.027066,,,
,,-0.02086748,,,
,,-0.0076066237,,,
,,0.045591302,,,
,,0.0564285,,,
,,0.054735452,,,
,,-0.026211074,,,
,,0.04100427,,,
,,-0.015835373,,,
,,0.022796867,,,
,,-0.010690453,,,
,,-0.03468713,,,
,,0.011655701,,,
,,0.008651183,,,
,,0.034367323,,,
,,-0.020724654,,,
,,0.002223045,,,
,,-0.054130036,,,
,,0.052878942,,,
,,-0.024726924,,,
,,-0.044397507,,,
,,-0.034661558,,,
,,0.041729964,,,
,,0.03917576,,,
,,-0.06913473,,,
,,-0.029444167,,,
,,-0.018126717,,,
,,0.04314983,,,
,,-0.016898017,,,
,,-0.018867346,,,
,,0.0047930763,,,
,,-0.038193624,,,
,,-0.011764113,,,
,,-0.111568294,,,
,,-0.014125992,,,
,,-0.040734217,,,
,,-0.019056665,,,
,,0.06040547,,,
,,0.054025725,,,
,,-0.009774218,,,
,,0.031409103,,,
,,-0.026011357,,,
,,-0.05215201,,,
,,-0.037851356,,,
,,-0.010309667,,,
,,-0.019211965,,,
,,0.03419241,,,
,,-0.026859365,,,
,,0.015045937,,,
,,0.05831397,,,
,,0.06654431,,,
,,0.04209714,,,
,,0.020449748,,,
,,-0.06906183,,,
,,-0.07166794,,,
,,0.016528623,,,
,,0.016036088,,,
,,0.029282123,,,
,,0.09314982,,,
,,0.020776656,,,
,,0.03299988,,,
,,-0.008650057,,,
,,0.01772226,,,
,,0.021612337,,,
,,0.07155614,,,
,,0.029006159,,,
,,-0.008833611,,,
,,0.03062616,,,
,,0.019199474,,,
,,0.010329337,,,
,,-0.004904272,,,
,,0.007970599,,,
,,-0.026153894,,,
,,-0.06661384,,,
,,-0.06287513,,,
,,-0.03833221,,,
,,-0.035750948,,,
